model,preset,k,P@k,R@k,F1@k,nDCG@k,MAP@k,MRR,coverage_rel@k,coverage_any@k,queries
sentence_transformers_all_MiniLM_L6_v2,F_recall_first,10,0.1076923076923077,0.5384615384615384,0.17948717948717952,0.5561366445349117,0.31724664224664234,0.49668294668294666,0.7948717948717948,1.0,39
sentence_transformers_all_MiniLM_L6_v2,G_mnn_heavy,1,0.358974358974359,0.1794871794871795,0.2393162393162393,0.358974358974359,0.358974358974359,0.5089336589336588,0.358974358974359,1.0,39
sentence_transformers_all_MiniLM_L6_v2,G_mnn_heavy,3,0.2478632478632479,0.3717948717948718,0.2974358974358975,0.4575737956865694,0.28632478632478625,0.5089336589336588,0.6410256410256411,1.0,39
sentence_transformers_all_MiniLM_L6_v2,G_mnn_heavy,5,0.18974358974358976,0.47435897435897434,0.2710622710622712,0.5252043187968166,0.3177350427350427,0.5089336589336588,0.7692307692307693,1.0,39
sentence_transformers_all_MiniLM_L6_v2,G_mnn_heavy,10,0.11794871794871792,0.5897435897435898,0.1965811965811966,0.5794530792251192,0.3425315425315425,0.5089336589336588,0.8461538461538461,1.0,39
sentence_transformers_all_MiniLM_L6_v2,H_zfilter,1,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5047313797313797,0.3333333333333333,1.0,39
sentence_transformers_all_MiniLM_L6_v2,H_zfilter,3,0.25641025641025644,0.38461538461538464,0.30769230769230776,0.45146762920305444,0.2927350427350427,0.5047313797313797,0.6410256410256411,1.0,39
sentence_transformers_all_MiniLM_L6_v2,H_zfilter,5,0.1948717948717949,0.48717948717948717,0.2783882783882785,0.5121125169510659,0.3241452991452991,0.5047313797313797,0.7692307692307693,1.0,39
sentence_transformers_all_MiniLM_L6_v2,H_zfilter,10,0.12307692307692307,0.6153846153846154,0.20512820512820518,0.5651303492866954,0.35338319088319087,0.5047313797313797,0.8205128205128205,1.0,39
sentence_transformers_all_MiniLM_L6_v2,I_short_skills_bias,1,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5092897842897842,0.3333333333333333,1.0,39
sentence_transformers_all_MiniLM_L6_v2,I_short_skills_bias,3,0.2564102564102564,0.38461538461538464,0.30769230769230776,0.4697037564959587,0.29059829059829057,0.5092897842897842,0.6666666666666666,1.0,39
sentence_transformers_all_MiniLM_L6_v2,I_short_skills_bias,5,0.18461538461538465,0.46153846153846156,0.26373626373626385,0.5195203134357962,0.3155982905982906,0.5092897842897842,0.7435897435897436,1.0,39
sentence_transformers_all_MiniLM_L6_v2,I_short_skills_bias,10,0.11794871794871792,0.5897435897435898,0.19658119658119663,0.5802867089755183,0.3427096052096052,0.5092897842897842,0.8461538461538461,1.0,39
